id,cluster,center_distance
85259,4,0.94813496
90552,1,0.91629916
475201,2,0.89643043
146236,4,1.0105035
46170,5,0.9482884
367626,2,0.88670415
220802,2,0.7768801
104137,4,0.9659722
331595,4,0.99019927
29376,2,0.86027676
66680,1,0.931999
412402,3,0.86850893
30023,1,0.9330049
95294,3,0.8168124
30479,4,0.96166897
56733,4,0.9769473
253579,4,0.9653347
32366,5,0.91524714
295997,4,0.98098654
132324,3,0.9023447
34428,4,0.99099463
194891,4,0.9971032
216817,4,0.9795989
292895,3,0.9187915
62338,4,0.9733109
230769,4,0.9546098
97368,3,0.8917789
207971,4,0.99613315
320524,4,0.9843159
354353,1,0.83718437
484328,3,0.8991143
174552,4,0.9914269
339690,4,0.9268037
208700,4,0.9993782
273200,4,0.9459598
480108,4,0.93069434
313519,4,0.94959784
331317,1,0.8965004
225172,1,0.9050565
16886,4,0.9890438
112581,4,0.9806128
195953,4,0.9981128
323097,4,0.97189546
359825,4,0.99216074
224211,4,0.954514
13168,4,0.95889884
200025,4,0.98481977
273954,4,0.97511226
322712,4,0.98494124
420132,4,0.9992213
10924,1,0.88217926
180664,4,0.953245
277918,4,0.98272246
232449,4,0.9891737
193674,4,0.98417896
68266,4,0.9822113
247956,5,0.9342313
12657,4,0.9846843
60486,3,0.9238047
476990,4,0.9797009
294239,5,0.9142639
94056,1,0.87756133
374191,5,0.9023302
417643,4,0.9692572
366230,4,0.95731014
142443,4,0.9958994
83883,4,0.98911256
369055,4,0.9526475
274950,4,0.9280994
246559,4,0.9771553
65775,4,0.9127279
164949,4,0.99627244
256123,4,0.98077273
308979,1,0.8813325
11904,4,0.970692
499879,3,0.91690683
411738,4,0.98948926
327418,4,0.9324137
354914,4,0.98957616
344297,4,1.0005546
297073,1,0.9078322
27740,4,0.93943477
295947,3,0.84294707
308658,4,0.9543009
143195,3,0.8682807
232889,3,0.8714957
81765,4,0.965472
5245,4,0.95448226
132539,4,0.965472
116259,4,0.99794817
453393,1,0.93388647
261641,4,0.9857741
28420,4,0.9993862
75362,4,1.0005505
46271,4,1.005999
192906,4,0.97154725
249452,5,0.9311343
32659,4,0.939398
148113,4,0.9400198
299098,4,0.97541064
95527,4,0.9546798
262289,5,0.9306506
371561,4,0.9722652
328684,1,0.9113724
158152,4,0.9981237
69100,4,0.9857436
158718,4,0.9766288
364849,4,0.94997406
303077,4,0.9318432
75049,4,0.98693645
110347,0,0.72680616
428008,2,0.99126416
112878,4,0.9758216
357659,2,0.88682455
130786,2,0.97393906
92171,2,0.78445876
99241,5,0.9176416
142094,4,1.0116835
332499,4,0.97513634
59106,4,0.9974046
89406,5,0.88010216
4121,2,0.8602034
54879,1,0.9553915
4218,5,0.86879563
405480,4,0.98729104
1204,2,0.9428931
293913,2,0.91380775
285181,1,0.9301589
468592,5,0.8614589
107909,5,0.87868077
145027,5,0.88168603
72787,5,0.9016226
312984,5,0.86354065
141038,5,0.89791805
89708,2,0.90163356
70319,2,0.81712043
20844,2,0.82891595
180450,2,0.7707309
459305,2,0.96446544
181200,2,0.9110045
35319,2,0.81133664
427563,5,0.90943587
346922,4,0.982976
252639,4,0.9997488
273325,4,0.9555155
366087,5,0.9249092
274793,4,0.94364005
257033,2,0.89229715
35442,2,0.9429453
153609,4,1.0008134
97499,5,0.8974661
207508,2,0.90575266
36044,2,0.8944165
41815,4,0.9793757
375817,2,0.8895582
75254,4,0.99129456
282984,2,0.8184916
65092,2,0.8600147
275261,4,0.9891926
13467,4,1.0078092
67797,4,0.9447042
75257,4,1.0029329
210621,2,0.8859619
72571,4,0.96024054
276555,2,0.9808668
282913,3,0.92046386
356982,2,0.94632405
251480,2,0.85830736
157418,4,0.9534779
90206,2,0.8854837
187875,2,0.9710335
205032,3,0.91002935
184991,4,0.97360235
180321,3,0.8089619
375187,5,0.93628633
29735,5,0.9012854
192420,5,0.8792416
136237,4,0.9915667
161728,4,0.94730455
166400,4,0.9183548
14109,4,0.94772506
117941,4,0.98627526
450771,4,0.98708606
166274,4,0.95722145
469318,4,0.94336474
517430,2,0.89389586
123923,4,0.96682936
203965,1,0.9039138
159570,4,0.93570435
322054,3,0.6109014
16610,5,0.92261183
448990,4,0.9592899
423996,5,0.945216
177613,4,0.983018
270338,3,0.9301736
449079,4,0.9662056
266128,2,0.8174552
170843,5,0.9076228
75242,2,0.8950051
189328,4,0.98073405
190459,2,0.9200699
13566,2,0.9626428
4623,2,0.93773556
4752,2,0.9161337
260360,1,0.8220038
337489,2,0.9102207
421116,5,0.93731844
455408,5,0.94782096
117692,2,0.83582896
57303,5,0.8984204
56127,4,1.008946
410504,5,0.8826955
224885,2,0.938604
444166,2,0.94661564
259809,4,0.9953533
135747,1,0.9193716
332688,4,0.9783826
256107,4,1.0022131
387470,1,0.9367368
15494,4,1.0109481
409133,2,0.98095053
493143,5,0.94906336
415549,4,0.96057814
341648,3,0.8777076
162564,4,0.942553
382065,2,0.95474064
67106,1,0.9261985
80377,5,0.8827351
179928,2,0.8191944
194669,2,0.85464376
147856,4,0.95096886
332957,2,1.0026752
149004,4,0.9747998
328641,2,0.9734909
129459,4,1.0070717
80201,4,0.9556535
29493,3,0.8851744
26923,4,0.9383167
72722,4,0.93017304
89057,4,0.97025377
441636,4,0.97803164
204986,5,0.8827351
412375,4,0.99569285
358971,2,0.9127218
247925,5,0.94709796
345368,4,0.9560395
78068,1,0.89089406
413594,4,0.9697275
184745,4,0.9816505
69317,4,0.9706169
4682,4,0.9595976
363221,1,0.8826807
429496,2,0.89531404
47016,5,0.8573522
472496,4,0.9755847
107353,4,0.95401293
511601,4,0.98533833
199341,4,0.97432405
164515,4,0.9904006
210230,4,0.96138835
281775,4,0.96472085
321186,5,0.9196116
482024,4,0.96938914
502245,4,0.9925329
192522,4,0.98512405
307639,2,0.96036446
306596,2,0.8104215
352183,4,0.98128486
366480,4,0.90234405
98029,4,0.9821106
346084,2,0.81620634
33710,5,0.94146276
303683,4,0.93646026
218257,1,0.92559797
400874,5,0.8883037
85463,4,0.9799218
471481,1,0.95492214
181718,4,0.97289574
59081,4,0.9540275
273058,4,0.98508185
505524,5,0.95291656
293438,4,0.9471848
340111,5,0.8810321
134793,2,0.8363904
38338,2,0.90522605
198446,2,0.9215178
92232,2,0.9716316
91080,2,0.8860408
444314,2,0.91390085
194242,2,0.9707733
126508,2,0.8649164
244711,4,0.9672459
89504,4,0.95247895
23135,4,0.97420996
220247,2,0.87459975
486320,4,0.98945963
279730,5,0.8480167
90587,2,0.9308523
29984,1,0.9508748
98358,2,0.8636207
352635,2,0.8410668
219299,2,0.98989105
377145,5,0.9125459
16744,4,0.97813773
247998,4,0.9943705
318614,2,0.8964259
234637,2,0.92396843
286132,5,0.93032986
225401,4,0.9631123
41269,4,0.9933244
185719,4,0.9534813
17959,4,1.0042089
127004,4,0.9517532
94037,4,0.9877216
311576,4,1.0006862
472918,4,0.9790469
344313,2,0.9717225
294134,2,0.88580793
374944,5,0.8490689
303094,1,0.89634585
65125,4,0.9848908
369024,4,1.0068976
476101,5,0.9216723
100701,5,0.8901215
166528,2,0.97279036
38170,5,0.9250999
286992,5,0.94276035
475658,5,0.951446
238596,4,0.955715
458046,4,1.0038806
316227,2,0.9001007
384970,5,0.8926186
474363,4,0.99797857
103886,5,0.8949002
447709,5,0.8847226
64435,2,0.99182624
508938,5,0.8944841
297245,4,0.99354535
231314,2,0.94749266
288859,5,0.902786
213392,2,0.90980905
214126,2,0.9325975
377240,2,0.9743338
24978,5,0.88850695
107986,1,0.95138556
324457,2,0.9706202
268209,2,0.85959774
372249,2,0.9316144
52515,2,0.9034755
380429,5,0.91728747
114299,2,0.9034755
177577,4,0.99008334
423015,5,0.882015
102302,2,0.882281
92244,4,1.0057175
170692,5,0.86391413
396164,4,0.9927559
183408,5,0.93059164
311224,5,0.90552783
107253,4,0.9873383
489155,2,0.9436904
366447,2,0.9571082
170482,2,0.8963987
98180,2,0.94492775
434474,4,1.0035149
184888,1,0.9299539
297942,4,0.98009807
365502,2,0.88814074
311466,2,0.99117225
61484,4,1.012291
104539,2,0.7956632
95786,4,0.9688861
468768,4,0.96765286
224929,5,0.89441675
271469,4,0.9446262
365045,0,0.95721626
84032,4,0.997866
289850,1,0.8688158
224272,1,0.89336157
201052,1,0.92826897
386717,0,0.99021363
216950,4,0.9490286
198142,4,1.0037392
159554,5,0.85503215
147907,2,0.87886834
130675,4,1.0080959
169244,4,0.97689015
20206,2,0.8743156
250530,4,0.9852881
140203,5,0.94867575
86001,5,0.9125709
123244,4,1.0017436
24291,4,0.97319764
353507,4,0.9988536
373156,4,1.005422
49817,5,0.9252093
86096,1,0.9021469
186287,1,0.9057519
439075,1,0.88318163
317359,1,0.9212976
81739,2,0.894406
226365,4,0.96103644
205034,5,0.93320674
265494,4,0.9834432
85236,4,0.9863697
181759,4,0.9589707
128717,5,0.8446092
313695,2,0.86137795
2728,2,0.91385263
180085,4,0.948237
430362,4,0.95277214
128373,2,0.9570772
1201,2,0.83609444
39646,2,0.8301094
273592,4,1.0009369
307802,4,1.0099131
429739,4,0.98905784
357585,2,0.80825335
237795,4,0.974372
361848,4,0.9999367
189159,4,0.966243
39809,1,0.9363928
394067,4,0.97662425
307595,1,0.8980679
188947,4,0.97661084
15208,4,0.98270833
152400,1,0.88514894
9865,5,0.91455144
210693,1,0.870175
93212,3,0.8905593
215686,4,0.9411657
27652,4,0.9404967
85508,4,0.9650976
260311,3,0.8446708
311037,2,0.90303683
349357,4,0.93149585
412234,2,0.9268577
9759,4,0.9845678
295735,4,0.95995855
73637,4,0.98952377
365984,4,0.926231
258145,4,0.9999578
245239,0,0.9176123
502269,5,0.9040772
86097,4,0.962333
138244,3,0.84732234
308920,4,0.95022583
83538,4,0.985736
56628,4,0.98537743
229289,5,0.91378105
62616,4,1.00035
469296,4,0.9656471
307387,4,1.0086107
134041,4,0.9959045
58923,5,0.9658388
62549,5,0.9057572
358420,2,0.9293747
260584,2,0.87606144
85917,3,0.8309251
164042,3,0.89418787
172291,1,0.80917346
278199,4,0.9751322
404344,4,0.99797916
446481,4,0.9388446
107356,4,0.9662915
240726,4,0.9135686
116386,4,0.9720893
162929,4,0.94220847
4536,4,0.96367186
316398,4,0.93570435
99993,1,0.90388674
340039,2,0.9851221
94013,5,0.9390763
509357,1,0.931979
12129,4,0.9842254
38631,4,0.9402964
267274,5,0.8714965
351019,4,0.9897398
182409,4,0.9932548
515559,1,0.9327395
301844,4,0.9423721
133550,4,1.006226
88846,5,0.9572964
66792,1,0.9121235
486033,1,0.86170185
128051,1,0.85690725
178079,4,1.0068898
56741,0,0.74656296
468506,4,0.9595788
35714,5,0.8848646
23676,4,0.99619865
31814,4,1.0016915
28108,4,0.96629435
122504,5,0.90616494
153955,4,0.9458271
387420,4,0.9673186
354318,4,0.95975703
274987,4,0.9660626
203762,4,0.9627916
413741,4,0.9537448
306696,4,0.98046774
146095,3,0.912863
261224,4,0.9985262
124036,4,0.9369829
28622,4,1.0071895
185674,2,0.94084275
409382,1,0.8987001
58635,4,0.9595208
446597,4,0.9831376
399572,4,0.9755292
318754,4,0.9659112
273580,4,0.94798005
18751,4,0.9886432
60793,3,0.902472
289328,4,0.98425794
282670,2,0.8487476
347706,4,0.9826534
363462,2,0.9465504
66978,4,0.9731976
141801,2,0.9298315
311472,4,0.9855087
379913,2,0.9620879
397144,0,0.9833966
312086,4,0.94376576
82216,5,0.8494148
308490,4,0.96417296
502101,2,0.93784475
318640,4,1.0080168
309747,0,0.73545736
52346,4,1.0039132
298348,4,0.9785747
266298,2,0.9611574
254265,4,1.0065987
221540,4,0.9922741
82199,4,0.96600133
47750,2,0.81781197
444483,4,0.992605
248094,2,0.9246449
120265,4,0.948721
109058,4,0.96946794
412510,0,0.939382
210445,5,0.91676337
425285,5,0.91849416
243898,4,0.98587555
24440,2,0.846415
517222,4,0.9460516
415162,4,0.98824346
247938,4,0.9889618
142661,2,0.9775764
117752,4,0.9959472
386007,4,0.99115646
139615,4,1.0012658
276299,4,0.9574067
299871,1,0.89626867
181690,1,0.9061717
408855,1,0.8566722
409868,4,0.9119471
104423,4,0.9582711
37483,2,0.8849049
210725,4,0.98481506
52990,4,0.9725483
128699,1,0.9582112
124145,4,0.95679593
208680,1,0.9152061
509914,1,0.90405846
447791,4,0.99438924
188033,4,0.9826721
294050,5,0.9165281
359998,4,0.9566017
248972,4,0.941216
371794,4,0.9744873
454648,2,0.789529
33155,4,0.92141986
346573,2,0.9253314
273713,4,0.99825907
31581,4,0.9714768
250592,2,0.98487073
87216,1,0.96918035
157069,5,0.91747767
60881,2,0.88349825
25766,4,0.9387914
354030,4,1.0011855
25658,2,0.9174327
53473,5,0.84464896
263309,2,0.9550348
470864,5,0.8867223
218222,2,0.8152151
319970,2,1.0218518
108302,5,0.88565856
84693,4,1.0175313
259655,2,0.85768664
336295,4,0.97163504
117586,5,0.69589776
457344,0,0.9967713
125583,5,0.8340611
55643,5,0.8340611
375654,4,0.9631513
370831,5,0.73473597
203884,0,0.91142416
29276,0,0.6498419
143265,0,0.82064056
30702,2,0.95255274
71439,3,0.85455155
499865,4,0.99698406
208686,0,0.95020276
192958,5,0.8638062
189704,0,0.71614355
310629,0,0.9075425
361116,2,0.92374694
319436,0,0.8953354
206694,0,0.9432409
44659,3,0.9527493
222388,4,1.000324
68880,0,0.89791745
187868,4,0.9721514
98342,2,0.92538023
356062,4,0.9534831
423294,2,0.92777336
171575,0,0.88558245
3755,3,0.893851
104799,4,1.001829
270988,4,0.93579394
294593,2,0.9382117
211059,4,1.0067164
195381,1,0.8932592
423494,4,0.9612636
25209,4,0.9758867
109508,5,0.8811965
385452,5,0.9386465
72155,4,0.969526
42921,5,0.93385786
422811,4,0.9594129
193235,4,0.93780106
61284,4,0.97207296
114803,4,0.9977007
324435,5,0.8998988
294414,4,1.0133055
256700,2,0.99374956
423926,4,1.019782
379680,5,0.9218332
92324,4,0.9386278
71283,4,1.0089189
16227,4,1.0056584
20909,5,0.8660785
220209,1,0.91886055
226088,4,0.9988289
94260,4,0.945367
291312,4,0.9273905
205943,4,0.96672314
441561,4,0.99503446
65708,4,1.00452
286418,0,0.9368232
247910,4,0.9340889
6665,2,0.9800636
253723,4,1.0019367
193414,4,0.97576845
278418,3,0.88637304
379270,4,0.935072
318164,2,0.9211885
211584,4,0.9497294
170750,4,0.9651364
45260,2,0.7779446
208216,4,0.9523576
374423,2,0.94896
254415,5,0.8921268
368353,5,0.9246924
482770,4,0.9858259
170562,5,0.8119902
146499,1,0.8897577
320265,2,1.0207953
182966,4,0.9686842
345406,4,0.9894267
427269,0,0.57559144
298294,0,0.8125328
267934,2,0.85600436
122990,0,0.74155927
456273,0,0.9714921
50241,4,0.92929554
310583,0,0.49874237
13279,3,0.8512291
131450,4,0.9933979
478896,4,0.93862987
292245,4,0.9550868
90958,2,0.84594065
247135,4,0.9849311
192538,5,0.91296405
182116,1,0.81979555
317218,4,0.9456292
508197,2,0.97455996
420561,4,0.95238066
281741,5,0.85347
244886,5,0.90182394
395504,4,0.9640532
202325,2,0.8156358
318358,2,0.7875599
111582,4,0.9510885
232248,2,0.8409198
157638,2,0.789245
112406,4,0.94759405
8590,4,0.93596315
95916,4,0.9665886
152313,4,0.97103816
26554,4,0.955864
3603,4,0.9236823
318932,4,0.9273667
234329,4,0.93197286
52373,5,0.89955235
120538,3,0.8480724
334096,0,0.53194886
319983,4,0.98362577
50807,0,0.88243943
462607,2,0.815459
135648,0,0.9034489
464938,4,0.9876734
207392,4,0.9590796
186674,4,0.93507767
132586,4,0.9128195
141369,1,0.8997788
142115,4,0.94129175
216492,4,0.94001836
162964,4,0.9216885
212575,5,0.76942396
390739,1,0.9153946
14264,4,0.98743373
275216,4,0.97940046
203015,4,0.94138515
50427,5,0.91257507
134205,5,0.86828804
231170,4,0.9375622
346089,4,0.9098169
178168,1,0.88168967
249709,5,0.8774884
281973,1,0.8987085
408547,1,0.8551619
182810,4,0.91391015
247555,2,0.9662227
459027,4,1.0239915
67148,4,1.0190367
114768,1,0.9242835
9412,5,0.8430179
164846,5,0.8852926
219193,2,0.9524098
307210,2,0.8290348
229086,5,0.83119744
73276,5,0.7349073
330139,2,0.9383426
67261,5,0.8994529
134466,1,0.8924785
170922,4,0.9731145
502951,1,0.9121379
308197,5,0.88065374
35293,0,0.87630457
397684,4,0.9729492
450102,4,0.9540478
104766,4,1.0059985
47927,2,0.88655
323847,4,0.94232607
149256,4,0.96285236
89787,2,0.9966146
501161,0,0.9636995
322972,0,0.695867
28751,2,0.9798
32561,2,0.9075526
296813,2,0.9725439
160793,4,0.93006563
295058,5,0.96044123
495247,3,0.79611295
427195,4,0.9793086
11125,4,1.0268534
30959,4,1.0075253
57612,4,0.95429623
222685,4,0.9980964
255166,3,0.81095797
174389,4,1.0018629
39070,4,0.9752633
294011,4,1.01337
7791,3,0.91561174
379762,4,0.9151437
79029,4,0.98121905
91427,4,0.9743487
361413,4,0.95060265
168542,4,0.986626
136259,2,0.8959448
30822,4,0.97300845
406579,3,0.8247565
17874,4,0.99102986
122669,4,0.99676144
31262,4,1.0082985
233979,4,0.94080615
44619,4,0.9923944
290566,4,0.9936371
480723,4,0.9579623
34224,3,0.9239469
213411,3,0.6072314
147156,4,0.96379197
53791,4,0.95969254
281888,1,0.8774271
408414,4,0.9430757
150442,4,0.92171
368431,4,0.95305413
221675,1,0.872748
161950,1,0.8465833
451309,4,0.9673841
468151,4,0.9869365
123902,4,0.9670348
317323,4,0.9583666
10707,4,0.9864504
349265,3,0.7978838
89270,2,0.9852999
302042,4,0.9080733
61682,2,0.93993485
179708,4,0.9803412
311767,4,0.9691907
423277,4,1.0042377
384514,4,0.9199679
434823,4,0.91596335
453918,4,0.9329
42121,2,0.9668984
237121,3,0.84465796
257905,4,0.98871255
288924,1,0.93020284
79970,4,0.9525856
401811,3,0.71669924
63146,4,0.96648467
123112,4,0.9820177
394178,4,0.933921
481598,1,0.8554497
39331,4,0.96601397
425645,2,0.9421427
316188,4,0.9703746
82279,4,0.9623567
300629,4,0.9677767
30636,4,1.0006582
425532,4,0.9871383
452536,4,0.9525015
203598,1,0.87846583
244408,4,0.9514103
366526,4,0.9662366
115933,4,0.99415135
133451,4,0.96128094
218617,1,0.7234583
476922,4,0.94941974
24196,4,0.98593545
17942,4,0.99147755
24541,1,0.86912614
277893,4,0.99476033
58090,4,0.97117215
333579,3,0.8689429
113469,4,0.9606563
223205,4,0.9810254
79560,4,0.96599424
380031,2,0.9225795
402216,4,0.9848081
139032,4,0.9844858
255990,5,0.91441774
63351,4,0.972457
223776,4,0.9459665
441216,3,0.7984333
106280,2,0.90940577
337226,5,0.94594485
76313,2,0.8996681
356895,2,0.95428866
356820,2,0.7656622
252570,4,0.9619033
130019,4,0.9624641
213531,2,1.0209955
107895,4,0.9815061
183612,2,0.8866529
218294,2,0.9341534
231101,1,0.9321506
224733,4,0.98760897
221629,4,0.9349367
76394,4,0.98408556
14279,4,0.95458776
10991,4,0.95313203
12178,4,0.9665271
37032,4,0.9624232
50843,1,0.90080684
89732,4,0.9464191
13969,4,1.0072727
40299,1,0.87768364
103806,4,0.9691493
129645,1,0.84967816
18247,4,0.95295197
356386,2,0.9326102
406841,4,0.9756678
510514,4,0.96272165
31643,5,0.9424697
357677,4,0.96871567
186198,4,0.9721276
362733,4,0.9773086
352676,4,0.9386668
170958,4,0.9834429
175823,4,0.9539259
364093,2,0.9336357
283973,4,0.9840089
479450,4,0.92332226
349086,1,0.831419
83527,4,0.91992944
196406,4,0.9661561
441762,4,0.9568742
250421,4,0.99784833
144103,4,0.90361685
178104,4,0.9995056
247739,4,0.9685897
217265,0,0.9138206
256067,4,0.93665546
243659,4,0.985544
85226,4,0.9790768
111333,4,0.965122
222237,4,0.9498009
417524,4,0.9589862
37823,5,0.89121664
270153,4,0.98000884
74574,4,0.9409733
184844,1,0.84165835
118895,2,0.9644458
88475,3,0.8657747
228984,3,0.9211286
293612,4,0.9694529
27121,4,0.95130825
406522,2,0.99428594
151944,4,0.9309771
141623,4,0.9751858
16422,3,0.93976325
391247,4,0.9195891
261852,4,0.9914353
204006,4,0.9497151
280983,4,0.94043434
49206,2,0.9762507
407571,4,0.95962507
250252,4,0.96869886
30521,4,0.9478892
116742,4,0.9785987
429545,1,0.92508733
424395,5,0.88136894
315581,5,0.9139272
423491,4,0.95061165
303773,5,0.9004438
88493,4,0.96228105
111068,4,0.9900239
268473,4,0.98759025
84059,5,0.9426834
64321,4,0.9413945
24534,4,0.9456468
62207,4,0.94461364
17892,5,0.9070278
141637,5,0.9082609
52375,5,0.91930324
157483,4,0.97921866
33842,4,0.9879071
332819,5,0.9436546
7022,5,0.8960346
335086,4,0.93426466
12264,4,0.9428853
388225,4,0.9553199
190132,3,0.8517235
7332,4,0.9745604
397629,4,0.95646685
230260,5,0.9333404
502787,4,0.9358833
357214,4,0.9547211
44781,4,0.9533456
282784,4,0.9701403
272427,5,0.9141095
231649,5,0.95851433
440751,3,0.91418475
271623,4,0.9689045
348534,4,0.93685424
142319,4,0.96181387
246947,3,0.83592206
43092,3,0.7984383
187485,5,0.892125
268240,2,0.92393136
65020,5,0.9308774
46680,4,0.99370193
73929,4,0.94304574
190470,4,0.9852327
30839,4,0.9550067
221738,4,0.9756489
63249,4,0.92912525
55051,5,0.9436315
166965,4,0.9694943
68961,5,0.8851379
327337,4,0.9556071
245703,5,0.8610551
60853,4,0.95278066
484181,5,0.8662264
376060,4,0.9513632
280706,2,0.9418126
360799,4,0.90939623
239287,4,0.9662659
107685,4,0.96370703
253703,4,0.9908891
341545,4,0.9995142
196323,4,0.969317
188069,5,0.92198765
77053,4,0.92349374
348922,4,0.92619324
82982,4,0.97942126
311474,5,0.8496324
288310,4,0.9999422
87837,4,0.997485
280541,2,1.0180254
190809,4,0.9872787
46065,4,1.0024331
190036,2,0.98454505
12933,4,0.9702131
349204,0,1.0006324
152984,2,1.0009155
200697,2,0.8359361
237302,4,1.0207834
329172,2,1.012239
99313,4,1.0219799
96911,2,0.9797473
194692,2,0.8148386
42736,4,0.9969041
203027,2,0.9864573
242025,0,0.9273185
19289,2,1.012966
315770,4,0.96723574
17873,4,0.9670315
125119,4,0.94139636
235492,3,0.9293485
100860,4,0.9438922
360308,4,0.96446425
490268,4,1.0016786
4394,4,0.9743504
84823,4,0.95234895
138282,4,0.9408104
95460,4,0.9562555
131825,4,0.9782627
83014,4,0.936209
76033,4,0.9754192
95424,2,1.0117321
120570,4,0.95712465
81608,3,0.84272736
228777,4,0.9552574
220956,4,0.9419987
67051,3,0.9094296
119313,4,0.9626028
25237,4,0.9823635
64571,4,0.9565638
31134,4,0.9317076
11798,4,0.97539234
32804,3,0.9118617
85465,4,0.97287273
227271,5,0.83311886
324174,3,0.9118617
130415,5,0.92438155
129597,2,0.9417191
277461,2,0.9085338
77666,2,0.98320276
289065,1,0.9688156
30750,0,1.013403
190722,5,0.8556336
299785,0,0.5450344
134854,2,0.9956863
78526,4,1.0126523
320583,1,0.8284804
502950,5,0.8111551
9943,4,0.93888915
256646,4,0.9711302
427418,4,0.96357334
267220,4,0.95560783
464635,4,0.9595575
152476,4,1.0174751
422041,4,0.9340421
444187,4,0.9568406
309436,4,0.95873314
275433,4,0.9272484
501059,4,0.9526408
212905,4,0.97141546
438191,4,0.98071766
31501,4,0.90876627
305616,4,0.97823095
202802,5,0.64034677
184700,4,0.9785151
134114,4,0.9453516
326503,2,0.9729274
309086,4,0.93070704
158028,4,1.0089415
14494,4,0.93658954
180199,2,0.8768472
48526,4,0.97466403
77378,4,0.9188832
112253,4,1.002507
467196,4,0.9432594
88268,2,0.94400215
396911,2,0.9164441
428234,5,0.89006793
64117,4,0.9823151
204048,3,0.9291216
363881,2,0.93692416
179852,4,0.9581072
77800,2,0.9537328
272293,2,0.9763774
25583,2,0.988029
458189,4,1.007061
347355,4,1.01069
320794,5,0.94830465
142189,2,0.9494843
341871,2,0.9425174
284443,4,1.0003523
225966,3,0.8567469
129971,1,0.7479723
108567,5,0.9204873
39821,4,0.98888314
342850,2,0.8784567
78833,2,0.98540056
185316,2,0.937711
148864,2,0.9814636
204692,2,0.91516656
97475,2,0.97383314
323220,0,0.9988791
55475,2,0.900897
469723,4,1.0099539
74070,2,0.9547049
28791,2,0.7566455
270657,2,0.9553537
64551,2,0.80967057
164560,0,0.91546553
186380,2,0.9930151
492159,2,0.987525
220226,5,0.64550185
373755,5,0.89157
43392,2,1.0188657
123950,2,0.97136253
276052,0,0.774328
164041,5,0.8033989
221581,5,0.7405907
415172,5,0.7135991
348020,4,1.0243548
51395,4,1.0079874
106579,4,1.0198063
254995,4,1.0080161
7792,4,0.9762165
38695,4,0.9511538
59350,4,0.9455805
468818,4,0.9563978
234088,4,0.9763341
237634,4,0.9754622
79112,2,0.8993247
465191,4,0.953802
48952,4,0.9556466
10950,4,0.97006965
326427,4,0.9876523
39474,4,0.9891637
122660,2,0.8383953
204184,4,0.96832913
242501,4,0.9692795
120990,4,0.96701384
312767,4,0.97460026
152165,4,0.97978735
81400,4,0.9472887
84617,4,0.9516267
7475,2,0.94867826
515743,4,0.9648275
402620,0,0.77288115
463292,4,0.95589954
110573,4,0.9291928
438569,4,0.949041
112750,4,0.94987506
201336,5,0.8801509
29979,4,0.9505986
212487,4,0.97748595
62647,4,0.9473645
425704,4,0.9504256
81775,4,0.9550139
445731,4,0.9728136
55419,4,0.9393699
55489,4,0.94987345
88632,4,0.9452682
213703,4,0.91584307
236653,4,0.96832246
25333,4,0.91567856
247428,4,0.9296486
57375,4,0.9362791
211237,4,0.9961729
134149,4,0.9710376
221572,1,0.87925315
207714,4,0.9421462
149108,4,0.9748703
6566,4,0.96986544
186827,4,0.9396222
313738,1,0.8546832
410595,4,0.9533857
19572,4,0.9429681
174229,2,0.9539081
229179,4,0.97407097
354687,4,0.96080583
513984,4,0.94939226
258577,4,0.96813476
116514,4,0.9873183
230890,4,0.96140146
137674,4,0.9369636
74933,4,0.9478205
222955,5,0.890729
137109,4,0.9504251
42914,5,0.9259411
90653,4,0.97552586
150825,4,0.9511117
191997,4,1.0061303
270161,2,0.9688232
139008,2,0.87469363
252903,2,0.90877545
239461,2,0.8369389
147658,4,1.0091105
438737,4,1.0008769
243876,2,0.7625199
109094,2,0.8609589
511779,2,0.98444587
204031,2,0.9839997
279712,2,0.8889071
82221,0,0.9218392
143612,2,0.90832
338264,2,0.8912967
199243,2,0.9841296
186966,0,0.8972228
147145,5,0.88840514
278918,0,0.75255
493382,5,0.8430566
83923,2,0.90723175
28376,2,0.9396725
201513,2,1.0215111
271115,0,0.73800886
164552,4,0.9690737
254806,5,0.905598
74053,4,1.0332557
81859,2,0.90954715
78632,4,0.9902635
106793,4,1.0349826
325757,5,0.92381424
76304,2,0.9761918
363339,4,1.0185628
460004,2,0.9554834
207850,2,0.9110361
247924,2,0.907562
84241,2,0.86713606
224203,4,1.0000658
60030,2,0.9329716
417071,2,0.89049757
431474,2,0.9013307
233271,2,0.8570055
186204,0,0.8738925
121685,2,0.9334971
469372,5,0.640584
146663,5,0.78988785
148274,2,1.0224451
199719,0,0.81831956
157697,2,0.9900903
146708,4,1.0190878
340328,4,1.0203785
175353,4,1.0307988
144788,0,0.7347374
210106,5,0.92013603
195111,5,0.7209743
99123,2,0.9659501
72305,2,0.95766133
466217,2,0.86927015
22878,5,0.8606628
18792,5,0.85419905
84393,2,0.96850085
321026,4,0.9476336
49197,0,1.0150182
106910,2,0.8739927
39867,2,0.86569184
281926,2,1.0034866
13347,2,0.8829785
67968,2,0.8614688
26773,2,0.8838061
78757,5,0.8178787
44424,4,1.0348222
100502,4,1.0328445
447057,2,0.86387485
344620,2,0.8613861
215495,4,1.0297049
243180,4,1.0328559
314797,5,0.89521366
275318,2,0.9663182
