id,taste_cluster,taste_center_distance
311228,13,0.97671425
225178,0,0.6365225
458534,13,0.98859245
187125,13,0.9062984
101000,4,0.78929234
45000,4,0.76702666
472384,3,0.7463141
295311,0,0.89025384
295096,3,0.8497248
362619,4,0.8700141
54654,3,0.8489167
44385,13,0.9265507
100205,13,0.99361014
365215,4,0.5763726
92282,13,0.97369915
278956,6,0.9287818
462349,0,0.8312
208645,0,0.7829639
472383,3,0.826598
288785,8,0.98871034
78046,0,0.67652106
462865,0,0.677649
211959,7,0.9800318
8792,13,0.83817166
110222,2,0.9798406
473502,0,0.8610974
96551,9,0.90784717
495411,2,0.9569662
262891,3,0.8548732
386564,13,0.9263808
216297,15,0.69522333
421893,4,0.9243814
106962,2,0.9926724
89725,9,0.8342546
131036,3,0.76488703
48543,9,0.8107505
157790,15,0.7493911
79600,2,0.9314624
185367,9,0.84318423
279163,15,0.8554121
378295,2,0.9412511
143363,15,0.8674842
211298,3,0.7656025
50374,15,0.8561742
223484,15,0.8728722
123432,5,0.82610905
362573,2,0.8990207
40126,0,0.8562583
116337,9,0.776193
99322,9,0.8094559
74748,15,0.8805191
203976,2,0.9674722
383876,2,0.90671736
383932,2,0.9173639
401956,15,0.83844
12360,2,0.96853346
21842,4,0.8476591
23203,11,0.8894677
204314,5,0.67628026
22388,5,0.89182884
332165,1,0.8905054
102379,15,0.89943415
283240,2,0.9061406
91167,15,0.8518642
387574,2,0.91159874
190088,2,0.91984403
213579,4,0.8688586
50670,11,0.77466446
166312,11,0.7376396
56329,2,0.9635405
158863,13,0.92782664
228830,3,0.9342827
77772,2,0.93444896
7001,2,0.9715349
457687,5,0.9335741
327468,2,0.89692134
307300,9,0.8875706
106918,15,0.8496036
22701,2,0.94029045
15195,9,0.8360909
119646,2,0.9660843
53999,1,0.89091974
54219,15,0.811003
48348,2,0.96431625
277229,4,0.6905659
107886,2,0.9680591
415342,2,0.91870725
229742,11,0.7953207
471919,4,0.92615056
344450,2,0.97853446
180772,2,0.90534437
303530,7,0.87818575
201714,1,0.85143656
66663,2,0.9494061
293737,3,0.6103855
514664,1,0.8153806
348781,2,0.91504663
76979,4,0.8644292
225586,2,0.95694613
456646,8,0.8613498
76978,4,0.8361455
53045,8,0.46485025
198022,3,0.82291174
93241,3,0.8657992
93736,7,0.75840086
91026,14,0.8292089
89178,12,0.7391278
100913,14,0.630215
109245,14,0.8729101
303229,14,0.8395304
425158,14,0.8550634
232351,14,0.74351597
32595,9,0.9056354
215888,14,0.7803582
228831,14,0.80669427
265789,14,0.8413121
363302,14,0.73969334
105105,14,0.82446504
53501,14,0.80272406
463763,14,0.7428962
131922,14,0.8504452
139451,14,0.8671631
131924,14,0.7103023
173472,6,0.8580171
57089,14,0.5940066
54390,14,0.7249475
249916,14,0.75009257
97637,3,0.80474883
451405,14,0.84425396
503173,14,0.6969462
108080,14,0.5097443
94000,12,0.7722596
58747,14,0.7651398
176108,14,0.8897063
68711,6,0.7884189
320735,14,0.7086285
159994,14,0.7475447
186127,14,0.7053821
218895,14,0.8600307
359156,14,0.61973685
470833,14,0.8354708
175684,14,0.8260818
247005,14,0.83347267
150844,14,0.8588881
24175,14,0.81450635
134708,14,0.87755144
98369,14,0.5936141
213564,14,0.91879106
277556,14,0.49957007
371214,0,0.820422
102719,6,0.7888352
302438,7,0.8260662
7786,11,0.8616351
368811,14,0.84184366
31106,14,0.872414
323745,13,0.90414584
415804,14,0.88444823
154344,14,0.7834613
149807,14,0.81367344
116036,14,0.83372045
499429,14,0.62326443
233438,2,0.9974397
413180,14,0.8760472
42177,14,0.7778311
90521,14,0.8029885
163510,2,0.97516745
161879,2,1.0019095
231199,7,0.8777845
41466,14,0.7578217
391118,14,0.8947573
170905,14,0.76506335
141772,14,0.82827836
10157,3,0.76665425
242680,14,0.8616556
420314,14,0.81916976
133785,14,0.79793185
96411,12,0.7918349
198606,14,0.8564818
464787,12,0.7643567
39628,14,0.5086614
119577,14,0.76749927
142635,14,0.8650141
108636,13,1.0112002
424941,13,0.8435827
265972,14,0.91195655
139515,14,0.7543514
324600,14,0.7258059
387746,14,0.7059161
410472,14,0.84358
53214,14,0.83192194
162367,12,0.8684881
182793,14,0.8367012
66198,6,0.8392935
34062,11,0.8549602
43561,14,0.8354538
70693,12,0.8023333
388369,2,0.984284
116373,14,0.8052272
506775,14,0.8512976
99049,14,0.7321198
326712,14,0.78186524
183219,6,0.8659298
45896,14,0.79523146
102699,12,0.6923806
58598,14,0.81721324
302374,14,0.72738767
17587,14,0.82705855
120466,14,0.90725255
86586,14,0.8467825
324115,14,0.74993855
278410,14,0.74594146
459129,14,0.9295941
57602,14,0.91655827
70354,14,0.873695
116509,6,0.8394157
233916,14,0.82675254
191159,14,0.78966165
86887,14,0.88357574
105296,14,0.7880946
185200,14,0.87087196
361681,14,0.88472503
301023,14,0.7101584
81375,14,0.88101476
185892,14,0.8998322
278286,14,0.9286062
23477,15,0.87482303
250949,9,0.74982387
320692,14,0.9254973
316898,2,0.94963396
10957,14,0.70851105
168848,6,0.8346106
511981,12,0.88138354
94389,14,0.8472811
174155,14,0.6880232
157620,14,0.75386405
58956,14,0.886788
79282,14,0.86008817
241494,14,0.6802922
388119,14,0.9292799
183065,14,0.90334266
402913,14,0.7763511
94092,3,0.8162526
126379,12,0.83008
150476,14,0.5111674
417751,14,0.8553752
293979,14,0.5513186
41496,14,0.69427496
77116,14,0.87499416
323035,3,0.6979482
224698,14,0.78805345
167190,6,0.7998433
317556,8,0.7970449
174738,0,0.7689677
341039,14,0.5903488
344836,7,0.79823667
135612,14,0.8546073
352757,14,0.83618903
51955,14,0.8305839
406682,14,0.8244241
141047,6,0.7982746
56897,14,0.6595199
56673,3,0.763388
417217,14,0.61742985
457218,14,0.8834867
455075,12,0.77929324
64692,14,0.83889633
13961,14,0.86104363
264672,14,0.82514423
136025,7,0.83698195
259937,14,0.88053644
36669,3,0.85789645
183040,12,0.89616984
365749,6,0.84242326
190455,2,0.9670116
221165,14,0.8505474
158330,14,0.8505474
94559,14,0.89231807
67078,14,0.72349
497916,14,0.5928862
134396,3,0.8670289
268956,14,0.6078418
101871,13,0.8323012
368529,14,0.5928862
357691,14,0.5928862
236406,6,0.8141481
440934,3,0.8864068
13866,6,0.7625918
169907,12,0.7068912
72579,3,0.78182244
341969,3,0.7901666
278022,6,0.7511363
222659,14,0.73669326
443269,0,0.8486609
87989,14,0.8583241
258174,14,0.8534229
14669,14,0.7607501
42302,14,0.83521897
472999,14,0.89464754
3840,10,0.7976587
487738,13,0.9321628
59862,10,0.86005616
290376,14,0.8668135
276998,2,1.0010486
236906,2,0.9685621
191869,7,0.89672726
51977,7,0.8761214
177597,2,0.91672707
189196,14,0.83643514
410858,7,0.8375671
296274,14,0.8907864
238656,14,0.87112427
300508,14,0.8284011
276800,14,0.8210083
78618,14,0.86754507
241245,7,0.82536715
23277,14,0.8488802
330720,14,0.8405162
155202,1,0.8619066
430587,14,0.86749053
313259,2,0.92023396
455202,14,0.8810194
176107,14,0.86498904
80893,14,0.88477945
134074,3,0.810953
126252,3,0.9197224
219539,14,0.7562798
80402,12,0.87440926
43768,14,0.72349
414892,14,0.6995678
186849,14,0.7056269
200596,14,0.8082439
75705,14,0.84063053
298940,14,0.8844466
52889,14,0.86229044
35782,14,0.8075373
465745,14,0.8293741
280486,14,0.8124884
136197,0,0.7806078
351888,12,0.75805265
218987,6,0.7707583
198825,14,0.9333422
426742,3,0.8975016
202194,14,0.80790734
384034,14,0.8922047
22374,3,0.8481128
440713,3,0.77162755
99387,14,0.49980098
106828,14,0.83536655
135397,14,0.8290644
51435,14,0.67228216
358413,14,0.69765955
49611,14,0.75207627
81888,10,0.80691636
285674,10,0.7873501
267746,14,0.8194846
370424,14,0.8545122
7360,12,0.7865164
77255,14,0.79561585
136519,3,0.79298323
396041,13,0.9134273
125280,14,0.81287986
32690,3,0.8291786
281684,14,0.85157174
117871,14,0.85157174
8753,14,0.8336573
504237,14,0.747781
100955,14,0.8049273
31056,14,0.8465007
62785,6,0.89448476
7788,14,0.8678341
96199,14,0.8743567
111345,14,0.8202296
119870,14,0.640423
21157,13,0.9609875
109939,10,0.8739205
64269,0,0.7713255
436795,8,0.546489
269470,14,0.8367078
66254,14,0.8264996
163250,7,0.87953055
292918,5,0.79736555
318320,14,0.7913141
82295,14,0.8653741
116844,14,0.86870825
185336,14,0.88268673
525493,1,0.9273224
244976,11,0.8776018
23712,14,0.8755607
245656,11,0.8548915
66607,14,0.78955483
237254,14,0.84846795
316885,9,0.8875172
21705,14,0.87456
22790,14,0.83343774
3284,7,1.0099206
10592,2,1.0108622
20864,14,0.8725122
10823,11,0.87853295
9211,14,0.87960637
23910,14,0.7498558
364723,2,0.9354169
15779,14,0.8163817
390849,14,0.8483303
317809,14,0.85207903
386791,14,0.8959645
460122,14,0.8095942
454329,1,0.6707623
237126,14,0.81577593
66212,11,0.7464301
118285,14,0.8696571
261161,14,0.69062597
295541,14,0.9061231
175063,14,0.91633475
123792,14,0.91799986
316157,14,0.84957296
293983,14,0.5035327
241914,14,0.8212076
135295,14,0.9193037
54857,0,0.81731725
174596,14,0.811104
22755,14,0.8328457
42170,3,0.8342887
94530,14,0.5345313
82469,14,0.68930864
400246,14,0.53081423
431655,14,0.7177574
247923,3,0.84010607
202146,14,0.84609294
428374,14,0.81093246
104014,14,0.8754259
396186,14,0.83124304
61086,7,0.8903871
122967,14,0.6871113
334457,7,0.8481007
76645,14,0.90892875
138483,7,0.81829286
450597,7,0.8252537
124623,14,0.91191316
462563,14,0.8145883
357877,14,0.8965842
134257,14,0.814455
279077,14,0.74988836
119912,14,0.77114177
293296,7,0.73070234
363636,14,0.9128593
182934,14,0.86472285
246930,14,0.80949706
306048,14,0.7457888
34099,14,0.8418518
125626,14,0.7964121
138016,14,0.9035388
113695,7,0.77624094
77980,7,0.74435896
207228,14,0.9035471
25985,7,0.824327
53978,7,0.8700276
94772,14,0.70931417
110544,9,0.7179859
470800,7,0.69727737
72952,14,0.79934645
87645,14,0.7940232
59504,14,0.8817514
172275,7,0.8854898
517894,14,0.83757514
75628,7,0.791319
13982,14,0.863359
320129,7,0.8335283
140879,7,0.82736766
36524,14,0.7950421
214001,14,0.8461317
200314,14,0.8633138
101509,7,0.8681368
187841,14,0.788942
237479,6,0.7750209
141333,8,0.47726572
401532,14,0.69201887
100501,14,0.8346627
324824,14,0.7176433
18115,14,0.7748389
219118,14,0.6660898
10493,14,0.82092047
29402,14,0.7457059
51885,14,0.8704227
160488,14,0.86111206
151508,14,0.8849745
446111,14,0.9034929
27474,14,0.8601072
167792,14,0.88054746
91143,7,1.0015968
449980,14,0.8290193
489883,14,0.6049397
95269,14,0.76157063
143680,7,0.7994045
267105,14,0.76257664
487739,3,0.8500321
364286,14,0.70530653
145045,14,0.76512
373109,14,0.8370781
193629,7,0.8666271
35100,14,0.5984397
98168,14,0.86964804
91675,12,0.9243382
170961,14,0.8513229
350659,14,0.8520814
285207,14,0.8724595
16415,14,0.6294248
65783,14,0.7402059
4181,14,0.87273705
211917,13,0.9622974
159003,3,0.81848603
38513,6,0.8723256
60748,10,0.8771863
80301,14,0.49864796
27919,13,0.87110245
346177,14,0.7676235
66447,6,0.8439649
214791,7,0.85352796
27946,7,0.7475222
421220,14,0.6877431
492846,14,0.61981094
291702,14,0.77319247
307228,14,0.88800085
41211,11,0.8235054
289312,14,0.797661
414842,14,0.85926324
120220,14,0.49828404
41142,7,0.80030817
301903,14,0.49138322
259743,14,0.65622234
174330,3,0.7087706
292469,14,0.79845357
250554,14,0.8026908
330958,14,0.72769886
88138,6,0.79855746
56276,14,0.7524979
82156,11,0.8683512
522358,14,0.8786187
335558,14,0.8641202
34212,14,0.79645854
2727,6,0.80462486
63192,14,0.67228216
220898,14,0.62327236
334243,14,0.8431713
95263,14,0.89877737
175788,14,0.722168
47912,14,0.8539079
329179,14,0.863657
328943,14,0.77618897
321230,14,0.8518772
392487,14,0.78508735
462357,14,0.8629921
29851,14,0.6935624
24484,14,0.79782
422756,3,0.88116324
68336,14,0.62035763
133572,14,0.72086984
324029,14,0.783531
369792,14,0.8471345
158562,14,0.8590922
239643,14,0.92187595
222225,7,0.81530404
117761,14,0.84198093
120263,14,0.7403537
65294,14,0.87379754
198710,14,0.8248617
316204,14,0.9052321
236956,10,0.7970683
347991,14,0.7455087
360584,14,0.90004987
228276,14,0.55347204
427622,11,0.924867
231200,14,0.6013457
209492,3,0.86947733
279590,7,0.8212301
152771,14,0.83405346
507167,14,0.86817247
224068,14,0.8746199
415149,14,0.86005384
128392,14,0.69958794
153085,14,0.8092251
359499,14,0.7758904
258829,14,0.6205807
325212,6,0.8053885
341859,14,0.8546369
277342,14,0.8529494
85259,14,0.7224056
90552,14,0.85320944
475201,14,0.7823353
146236,14,0.763303
46170,7,0.7510974
367626,3,0.85113406
220802,3,0.7671768
104137,14,0.64712405
331595,14,0.8926397
29376,0,0.8370308
66680,14,0.79506063
412402,9,0.8715312
30023,14,0.8469385
95294,9,0.8138606
30479,2,0.9737093
56733,14,0.8662983
253579,2,0.94576216
32366,14,0.8059836
295997,14,0.74633527
132324,9,0.90994716
34428,14,0.83925486
194891,14,0.8711623
216817,14,0.90694624
292895,14,0.9236832
62338,2,0.9713978
230769,14,0.8490691
97368,11,0.8362463
207971,2,0.99961483
320524,2,0.9782191
354353,14,0.7152714
484328,14,0.8563026
174552,2,1.0038245
339690,11,0.8448337
208700,14,0.7266241
273200,2,0.94127065
480108,14,0.92392224
313519,14,0.8195562
331317,14,0.87451446
225172,14,0.90675503
16886,14,0.7804216
112581,14,0.8713015
195953,14,0.8131001
323097,14,0.8502119
359825,14,0.81216997
224211,13,0.9476727
13168,14,0.71716726
200025,11,0.7516181
273954,11,0.7774915
322712,14,0.5619184
420132,14,0.7613455
10924,14,0.6192836
180664,14,0.82403964
277918,14,0.82718074
232449,11,0.84678644
193674,14,0.8202627
68266,14,0.74569464
247956,14,0.831328
12657,2,0.9881181
60486,14,0.8699803
476990,14,0.82160205
294239,14,0.81917137
94056,7,0.71742797
374191,4,0.9027523
417643,2,0.96606386
366230,14,0.85213953
142443,7,0.85063434
83883,14,0.88552976
369055,14,0.9150768
274950,2,0.90956455
246559,14,0.8147696
65775,15,0.8639638
164949,14,0.5791402
256123,14,0.84754646
308979,14,0.8121734
11904,14,0.8714715
499879,9,0.9224245
411738,14,0.79622436
327418,15,0.788818
354914,14,0.80805194
344297,2,0.9915096
297073,14,0.79731184
27740,11,0.9088259
295947,9,0.84654796
308658,2,0.9511833
143195,9,0.8716866
232889,14,0.797276
81765,14,0.85432196
5245,11,0.890044
132539,14,0.85432196
116259,14,0.8263472
453393,14,0.86374795
261641,14,0.7497937
28420,14,0.80505633
75362,2,1.0116472
46271,2,1.0157689
192906,14,0.762688
249452,14,0.8427542
32659,14,0.90283287
148113,14,0.9210959
299098,11,0.77433056
95527,14,0.86803186
262289,14,0.82935375
371561,14,0.8320837
328684,1,0.90397346
158152,14,0.735236
69100,14,0.65044457
158718,14,0.8239918
364849,14,0.81682634
303077,14,0.8067079
75049,14,0.8784494
110347,8,0.7254415
428008,14,0.6171265
112878,2,0.9774665
357659,3,0.88329893
130786,14,0.8227505
92171,3,0.72452146
99241,14,0.8445172
142094,14,0.7622396
332499,7,0.88523674
59106,14,0.8066013
89406,14,0.821226
4121,3,0.8096767
54879,14,0.82380044
4218,14,0.76599115
405480,14,0.8330872
1204,6,0.87923515
293913,3,0.8284241
285181,14,0.7884838
468592,14,0.73759747
107909,14,0.80241936
145027,14,0.80414706
72787,14,0.8471303
312984,14,0.7616189
141038,4,0.89801353
89708,12,0.7501304
70319,3,0.80581146
20844,3,0.82311976
180450,3,0.7435722
459305,14,0.8892003
181200,14,0.9126036
35319,0,0.76616085
427563,14,0.76375437
346922,14,0.591014
252639,14,0.7462741
273325,14,0.85642165
366087,14,0.8417459
274793,7,0.7854314
257033,0,0.8866161
35442,6,0.9063123
153609,14,0.7933366
97499,14,0.79926234
207508,3,0.82701
36044,3,0.8843932
41815,7,0.7810818
375817,3,0.8351532
75254,14,0.7990168
282984,3,0.8067823
65092,6,0.871473
275261,14,0.8288413
13467,14,0.88440645
67797,11,0.8726235
75257,14,0.86632806
210621,14,0.8590086
72571,14,0.90464497
276555,14,0.8846606
282913,9,0.92740786
356982,14,0.81500864
251480,14,0.8033948
157418,14,0.8422101
90206,12,0.7798431
187875,14,0.9286987
205032,14,0.9071189
184991,14,0.76271087
180321,14,0.69959337
375187,7,0.8921334
29735,14,0.8069986
192420,14,0.8355278
136237,14,0.8752024
161728,14,0.8292548
166400,14,0.7458349
14109,14,0.6480729
117941,14,0.88874227
450771,14,0.7085674
166274,14,0.82111514
469318,11,0.8479971
517430,14,0.8506981
123923,14,0.60666984
203965,14,0.8594611
159570,14,0.7636172
322054,9,0.60761607
16610,7,0.8852492
448990,7,0.67490065
423996,7,0.86291486
177613,14,0.5390695
270338,14,0.88155925
449079,14,0.89261556
266128,10,0.8424378
170843,14,0.8778952
75242,12,0.7245568
189328,6,0.8385198
190459,13,0.9092091
13566,12,0.6785552
4623,6,0.8092671
4752,6,0.7504382
260360,14,0.7342458
337489,12,0.776578
421116,14,0.87922233
455408,14,0.8993973
117692,3,0.79320514
57303,14,0.79485977
56127,14,0.49833605
410504,14,0.74703777
224885,12,0.87090695
444166,14,0.68192184
259809,14,0.68909484
135747,14,0.87503093
332688,14,0.828908
256107,14,0.84161013
387470,14,0.8927516
15494,14,0.8431368
409133,6,0.848687
493143,14,0.88660014
415549,14,0.76801085
341648,14,0.84942085
162564,15,0.915668
382065,14,0.8096752
67106,14,0.8705175
80377,14,0.78119165
179928,3,0.7448601
194669,3,0.8656909
147856,14,0.6072378
332957,6,0.7870671
149004,14,0.74765205
328641,6,0.83645654
129459,14,0.49794817
80201,14,0.8515415
29493,14,0.8682728
26923,14,0.8722806
72722,7,0.79364324
89057,14,0.80951035
441636,14,0.83201224
204986,14,0.78119165
412375,14,0.80054104
358971,14,0.8331509
247925,14,0.890869
345368,14,0.8418098
78068,14,0.8247972
413594,14,0.8905682
184745,14,0.8206188
69317,14,0.894382
4682,14,0.88954157
363221,14,0.80583215
429496,3,0.85675776
47016,14,0.74372905
472496,14,0.75708187
107353,14,0.8050476
511601,7,0.7012286
199341,14,0.8150786
164515,14,0.78048
210230,7,0.6834893
281775,7,0.6822782
321186,14,0.8447568
482024,7,0.6686441
502245,14,0.631923
192522,7,0.71603036
307639,12,0.89381963
306596,3,0.8097365
352183,11,0.7601186
366480,15,0.8561065
98029,14,0.5993213
346084,3,0.7293526
33710,7,0.8693375
303683,14,0.7850754
218257,14,0.80300754
400874,14,0.7583469
85463,7,0.69849974
471481,7,0.82693434
181718,15,0.89250165
59081,14,0.82308185
273058,14,0.7230335
505524,7,0.8223501
293438,14,0.90187913
340111,14,0.7556166
134793,3,0.7540765
38338,12,0.82102084
198446,12,0.823387
92232,6,0.8917583
91080,12,0.7172148
444314,3,0.872233
194242,12,0.7367999
126508,6,0.8527715
244711,14,0.86382866
89504,2,0.9556972
23135,7,0.86939704
220247,6,0.7769595
486320,14,0.9206218
279730,14,0.7387526
90587,14,0.8099363
29984,7,0.82148015
98358,0,0.80542564
352635,0,0.8241973
219299,6,0.858906
377145,14,0.80477935
16744,14,0.85968244
247998,14,0.7330796
318614,10,0.8211089
234637,6,0.80863374
286132,14,0.8575694
225401,14,0.8059474
41269,13,0.9560447
185719,14,0.8730731
17959,14,0.49314857
127004,7,0.7152006
94037,14,0.7724016
311576,14,0.7364493
472918,14,0.769588
344313,14,0.8416939
294134,3,0.83748806
374944,14,0.61287016
303094,14,0.7795684
65125,14,0.72281396
369024,14,0.7554005
476101,14,0.83864385
100701,14,0.7782182
166528,6,0.86571115
38170,14,0.8859959
286992,14,0.9302742
475658,14,0.93018097
238596,14,0.7481057
458046,14,0.5024224
316227,14,0.83101046
384970,14,0.81039566
474363,14,0.8965116
103886,14,0.8561784
447709,14,0.7761738
64435,14,0.9083569
508938,14,0.8013791
297245,14,0.89967895
231314,14,0.9200608
288859,14,0.83815044
213392,14,0.8199959
214126,6,0.8403306
377240,14,0.8251702
24978,14,0.73761696
107986,14,0.80223775
324457,14,0.9037536
268209,14,0.7942851
372249,14,0.75417763
52515,14,0.80177784
380429,14,0.8473491
114299,14,0.80177784
177577,14,0.88127303
423015,14,0.7104005
102302,3,0.8274778
92244,14,0.58556134
170692,14,0.7610173
396164,14,0.8629699
183408,14,0.8477078
311224,14,0.8134836
107253,14,0.8322553
489155,14,0.81869686
366447,14,0.8619989
170482,12,0.864715
98180,14,0.88154477
434474,14,0.900192
184888,14,0.79277813
297942,14,0.83181393
365502,14,0.8201538
311466,14,0.77958417
61484,14,0.6944353
104539,6,0.7343259
95786,13,0.917807
468768,2,0.9648706
224929,14,0.73121244
271469,14,0.79132634
365045,14,0.80251914
84032,14,0.9038844
289850,14,0.651632
224272,14,0.7781007
201052,14,0.8577657
386717,14,0.7457941
216950,2,0.94072324
198142,14,0.4907571
159554,14,0.6507718
147907,3,0.87232536
130675,14,0.49656102
169244,14,0.88975465
20206,3,0.753562
250530,14,0.7772132
140203,14,0.85464305
86001,14,0.8497881
123244,14,0.8859277
24291,14,0.7830376
353507,12,0.69435567
373156,14,0.8535554
49817,14,0.8626837
86096,14,0.8841879
186287,14,0.8617938
439075,14,0.849189
317359,14,0.8126589
81739,3,0.8712497
226365,7,0.888197
205034,14,0.8327979
265494,14,0.59266144
85236,14,0.7544062
181759,14,0.7872786
128717,14,0.6219847
313695,3,0.8069717
2728,14,0.83541137
180085,14,0.885108
430362,14,0.7426224
128373,14,0.74971277
1201,6,0.77199876
39646,6,0.8015582
273592,14,0.8082439
307802,14,0.8859015
429739,14,0.735615
357585,6,0.8509663
237795,14,0.8944497
361848,14,0.90515596
189159,14,0.6102128
39809,14,0.871585
394067,11,0.76732624
307595,14,0.8520086
188947,14,0.81896657
15208,14,0.75800085
152400,14,0.78850776
9865,14,0.79444206
210693,14,0.82350576
93212,14,0.86675537
215686,2,0.9398515
27652,14,0.86951023
85508,14,0.8076018
260311,14,0.7752921
311037,3,0.8792558
349357,14,0.8296566
412234,12,0.7635996
9759,14,0.83071274
295735,14,0.86866647
73637,14,0.8280918
365984,5,0.89713997
258145,14,0.8985286
245239,14,0.82104516
502269,14,0.794744
86097,7,0.87074417
138244,14,0.8000193
308920,14,0.8602337
83538,14,0.8762506
56628,14,0.89582324
229289,15,0.8723495
62616,14,0.4938506
469296,14,0.8591774
307387,14,0.4972277
134041,14,0.88815355
58923,14,0.905844
62549,14,0.8363074
358420,14,0.9261235
260584,14,0.86119384
85917,14,0.815107
164042,14,0.90125513
172291,15,0.8219178
278199,14,0.885742
404344,14,0.80039
446481,14,0.8623684
107356,7,0.74334216
240726,14,0.88430506
116386,14,0.6937087
162929,14,0.8161817
4536,7,0.745128
316398,14,0.7636172
99993,14,0.8519818
340039,14,0.85146
94013,14,0.8272684
509357,14,0.8844994
12129,14,0.8198356
38631,14,0.89593047
267274,14,0.7919359
351019,14,0.7077117
182409,14,0.72998196
515559,14,0.9005103
301844,14,0.90969634
133550,14,0.5001808
88846,14,0.8980571
66792,14,0.82349646
486033,14,0.80140567
128051,14,0.6751551
178079,14,0.49386743
56741,8,0.75051486
468506,14,0.922921
35714,14,0.7250171
23676,14,0.5307281
31814,14,0.7449296
28108,2,0.96068996
122504,14,0.7841568
153955,14,0.6454291
387420,14,0.79396266
354318,11,0.8101805
274987,14,0.9023343
203762,7,0.8499845
413741,14,0.8650687
306696,14,0.58852553
146095,14,0.8471331
261224,14,0.73448914
124036,11,0.88821733
28622,14,0.49914825
185674,13,0.8422673
409382,14,0.7515022
58635,14,0.903429
446597,14,0.8031846
399572,14,0.8391443
318754,14,0.72393346
273580,15,0.94252175
18751,11,0.80530834
60793,14,0.89774096
289328,14,0.852445
282670,3,0.84599483
347706,14,0.9157131
363462,14,0.8727214
66978,14,0.5952006
141801,14,0.8819428
311472,14,0.7921065
379913,14,0.86936146
397144,14,0.7739613
312086,14,0.88686895
82216,14,0.7137337
308490,14,0.85549474
502101,14,0.89659715
318640,14,0.5037731
309747,8,0.71886545
52346,14,0.7971226
298348,14,0.73700976
266298,14,0.7720424
254265,14,0.8237742
221540,14,0.86870944
82199,14,0.86047536
47750,3,0.82516253
444483,14,0.77876043
248094,3,0.89961165
120265,14,0.80427784
109058,14,0.80249155
412510,8,0.9756068
210445,14,0.8262702
425285,14,0.837205
243898,14,0.85462445
24440,3,0.8048453
517222,14,0.7364801
415162,14,0.7294468
247938,14,0.73564607
142661,12,0.7920007
117752,14,0.7842585
386007,14,0.5111285
139615,14,0.7610605
276299,14,0.78367627
299871,14,0.7883662
181690,14,0.8719603
408855,14,0.7347728
409868,7,0.8385407
104423,14,0.806966
37483,3,0.8375739
210725,14,0.7616806
52990,7,0.8651407
128699,14,0.8791395
124145,14,0.8165817
208680,14,0.84284866
509914,14,0.7810575
447791,2,0.9900312
188033,14,0.83055764
294050,14,0.86720943
359998,14,0.8398023
248972,14,0.77646655
371794,7,0.71030843
454648,3,0.73986447
33155,14,0.7843933
346573,14,0.8783963
273713,14,0.8256139
31581,14,0.939405
250592,14,0.89886886
87216,14,0.85670704
157069,14,0.8200712
60881,6,0.82634896
25766,13,0.9054907
354030,14,0.7312867
25658,12,0.916214
53473,14,0.72615945
263309,13,0.9009502
470864,14,0.8125558
218222,3,0.763009
319970,3,1.0066376
108302,10,0.72510153
84693,13,0.9777168
259655,3,0.86564994
336295,6,0.8936938
117586,4,0.64507174
457344,14,0.52757984
125583,4,0.81240565
55643,4,0.81240565
375654,11,0.87211585
370831,4,0.67958695
203884,8,0.91187704
29276,8,0.5968814
143265,8,0.7983687
30702,13,0.92188954
71439,14,0.8376779
499865,14,0.8113423
208686,8,0.9640616
192958,14,0.6307385
189704,8,0.7183351
310629,11,0.7430989
361116,13,0.8995863
319436,8,0.9078866
206694,8,0.9457216
44659,14,0.94205594
222388,2,0.99675256
68880,14,0.5736365
187868,2,0.966785
98342,12,0.8121402
356062,14,0.8373052
423294,14,0.86929524
171575,14,0.82781404
3755,9,0.8977695
104799,14,0.76628387
270988,14,0.78853124
294593,14,0.82019854
211059,14,0.82193506
195381,14,0.7552605
423494,14,0.8238855
25209,14,0.87789613
109508,14,0.76551586
385452,14,0.86301017
72155,14,0.80565906
42921,7,0.8951577
422811,14,0.9159361
193235,7,0.89679873
61284,14,0.8544426
114803,14,0.76563126
324435,14,0.81461376
294414,14,0.8088123
256700,14,0.6195655
423926,13,1.0089641
379680,7,0.8236954
92324,14,0.66539377
71283,14,0.75361127
16227,14,0.49460512
20909,7,0.73458016
220209,7,0.7859647
226088,14,0.60866356
94260,14,0.66502374
291312,7,0.83118063
205943,14,0.88225526
441561,14,0.84288067
65708,14,0.7780974
286418,8,0.97360164
247910,15,0.8360953
6665,3,0.91886413
253723,14,0.5691124
193414,7,0.9164314
278418,9,0.88159865
379270,11,0.8829848
318164,13,0.93388796
211584,15,0.9371678
170750,7,0.66789037
45260,3,0.8030727
208216,7,0.8476168
374423,13,0.9535607
254415,7,0.7995149
368353,7,0.7736751
482770,2,0.97802645
170562,14,0.6850485
146499,1,0.8933563
320265,6,0.6758997
182966,2,0.97471136
345406,2,0.98585945
427269,8,0.5044617
298294,8,0.79271924
267934,3,0.88358897
122990,8,0.70873296
456273,13,0.9918016
50241,7,0.8439597
310583,8,0.4195468
13279,9,0.85741526
131450,13,0.9733881
478896,11,0.6175868
292245,2,0.9559286
90958,3,0.8169477
247135,11,0.8523898
192538,2,0.867966
182116,15,0.7678707
317218,15,0.8697352
508197,13,0.9717598
420561,11,0.8735979
281741,15,0.78088033
244886,15,0.8555208
395504,3,0.95238173
