id,rating_mean,rating_count,bayesian_rating
219820,4.75,24,4.733889590245177
219823,4.181818181818182,11,4.237009949721123
219827,5.0,2,4.770282336593649
219828,4.944444444444445,18,4.90405646731873
219830,4.833333333333333,6,4.760141168296824
219831,4.583333333333333,12,4.577223524741043
219832,4.8,5,4.7258756209106565
219833,5.0,1,4.693709782124865
219834,5.0,1,4.693709782124865
219836,3.75,4,4.013521557729099
219839,5.0,3,4.816225869274919
219840,5.0,1,4.693709782124865
219845,4.142857142857143,7,4.231236594041622
219847,5.0,4,4.846854891062432
219850,4.0,1,4.3603764487915315
219851,5.0,1,4.693709782124865
219856,5.0,1,4.693709782124865
219858,4.666666666666667,3,4.616225869274919
219864,3.0,1,4.027043115458198
219865,5.0,2,4.770282336593649
219867,4.571428571428571,7,4.564569927374955
219868,3.0,1,4.027043115458198
219869,4.333333333333333,6,4.385141168296824
219871,4.666666666666667,9,4.643739031488599
219872,5.0,1,4.693709782124865
219873,5.0,7,4.897903260708288
219874,5.0,1,4.693709782124865
219876,4.0,1,4.3603764487915315
219882,5.0,1,4.693709782124865
219884,4.714285714285714,7,4.675681038486066
219886,4.25,4,4.346854891062432
219887,4.0,1,4.3603764487915315
219890,4.75,4,4.680188224395766
219891,4.0,1,4.3603764487915315
219892,3.0,2,3.7702823365936484
219894,4.928571428571429,14,4.880070584148412
219895,5.0,1,4.693709782124865
219897,3.0,1,4.027043115458198
219899,4.5,20,4.503687697562482
219907,4.75,4,4.680188224395766
219912,3.0,1,4.027043115458198
219919,4.0,1,4.3603764487915315
219921,5.0,5,4.8687327637678
219926,4.857142857142857,7,4.7867921495971775
219927,4.0,2,4.270282336593649
219930,5.0,1,4.693709782124865
219934,5.0,4,4.846854891062432
219939,4.0,1,4.3603764487915315
219940,5.0,2,4.770282336593649
219941,4.25,4,4.346854891062432
219943,4.5,2,4.520282336593649
219944,5.0,2,4.770282336593649
219946,5.0,1,4.693709782124865
219948,3.5,2,4.020282336593649
219956,5.0,2,4.770282336593649
219959,4.5,2,4.520282336593649
219962,5.0,1,4.693709782124865
219964,4.0,1,4.3603764487915315
219970,5.0,1,4.693709782124865
219971,5.0,2,4.770282336593649
219972,5.0,1,4.693709782124865
219974,3.75,4,4.013521557729099
219978,4.375,8,4.40811293463746
219980,4.666666666666667,3,4.616225869274919
219981,5.0,4,4.846854891062432
219985,5.0,1,4.693709782124865
219986,4.166666666666667,6,4.260141168296824
219991,4.2,5,4.297304192339228
219994,5.0,1,4.693709782124865
219995,5.0,2,4.770282336593649
220003,5.0,5,4.8687327637678
220007,5.0,1,4.693709782124865
220008,4.571428571428571,7,4.564569927374955
220011,4.0,1,4.3603764487915315
220012,4.8,5,4.7258756209106565
220016,4.6,10,4.590094112197883
220018,5.0,1,4.693709782124865
220020,4.0,1,4.3603764487915315
220027,5.0,1,4.693709782124865
220036,5.0,7,4.897903260708288
220039,5.0,4,4.846854891062432
220044,4.666666666666667,3,4.616225869274919
220045,4.0,1,4.3603764487915315
220047,5.0,2,4.770282336593649
220051,5.0,3,4.816225869274919
220064,4.5,2,4.520282336593649
220069,4.142857142857143,7,4.231236594041622
220073,5.0,2,4.770282336593649
220075,4.0,2,4.270282336593649
220081,4.0,2,4.270282336593649
220082,4.444444444444445,9,4.461920849670418
220083,4.5,2,4.520282336593649
220094,4.0,1,4.3603764487915315
220096,5.0,3,4.816225869274919
220100,4.0,1,4.3603764487915315
220102,5.0,3,4.816225869274919
220104,5.0,3,4.816225869274919
220106,4.0,1,4.3603764487915315
220107,5.0,1,4.693709782124865
220108,4.0,1,4.3603764487915315
220111,5.0,2,4.770282336593649
220112,4.5,4,4.513521557729099
220114,4.545454545454546,11,4.544702257413431
220116,5.0,1,4.693709782124865
220120,5.0,2,4.770282336593649
220121,4.333333333333333,3,4.4162258692749194
220122,4.333333333333333,3,4.4162258692749194
220123,4.75,4,4.680188224395766
220124,4.333333333333333,6,4.385141168296824
220125,5.0,2,4.770282336593649
220127,4.75,4,4.680188224395766
220130,5.0,2,4.770282336593649
220132,4.0,1,4.3603764487915315
220136,4.5,2,4.520282336593649
220137,5.0,1,4.693709782124865
220138,4.0,1,4.3603764487915315
220141,4.333333333333333,3,4.4162258692749194
220143,4.4,5,4.440161335196371
220144,5.0,1,4.693709782124865
220145,4.666666666666667,3,4.616225869274919
220147,5.0,3,4.816225869274919
220148,4.0,1,4.3603764487915315
220152,4.8,5,4.7258756209106565
220153,3.5,4,3.8468548910624327
220154,3.0,3,3.616225869274919
220156,5.0,1,4.693709782124865
220157,5.0,2,4.770282336593649
220158,3.3333333333333335,3,3.816225869274919
220159,4.0,1,4.3603764487915315
220160,5.0,1,4.693709782124865
220162,5.0,2,4.770282336593649
220163,4.5,2,4.520282336593649
220166,1.0,1,3.360376448791531
220167,5.0,1,4.693709782124865
220171,4.0,1,4.3603764487915315
220172,4.846153846153846,13,4.805408623091639
220173,5.0,3,4.816225869274919
220175,5.0,3,4.816225869274919
220176,5.0,5,4.8687327637678
220178,5.0,6,4.885141168296824
220181,5.0,1,4.693709782124865
220183,4.333333333333333,3,4.4162258692749194
220184,5.0,2,4.770282336593649
220185,4.6,5,4.583018478053513
220186,4.769230769230769,13,4.738741956424973
220187,5.0,1,4.693709782124865
220189,3.0,1,4.027043115458198
220198,5.0,4,4.846854891062432
220199,5.0,2,4.770282336593649
220200,5.0,2,4.770282336593649
220201,5.0,6,4.885141168296824
220202,5.0,2,4.770282336593649
220203,5.0,1,4.693709782124865
220205,3.6666666666666665,3,4.016225869274919
220209,4.888888888888889,9,4.825557213306781
220212,4.75,4,4.680188224395766
220216,3.0,1,4.027043115458198
220219,4.0,2,4.270282336593649
220220,4.0,3,4.216225869274919
220222,5.0,1,4.693709782124865
220226,4.666666666666667,3,4.616225869274919
220229,5.0,10,4.923427445531217
220230,4.5,4,4.513521557729099
